TAX CLASS AT PRESENT,ZIP CODE,RESIDENTIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,SALE PRICE,SALE DATE
1,10312.0,1.0,1.0,500.0,1354.0,2002.0,1,380000,2020-12-11
1,10312.0,1.0,1.0,500.0,1354.0,2002.0,1,357000,2020-10-05
1,10312.0,1.0,1.0,500.0,1354.0,2002.0,1,425000,2020-11-13
1,10312.0,1.0,1.0,500.0,1300.0,2003.0,1,380000,2020-10-06
1,10312.0,1.0,1.0,500.0,1354.0,1996.0,1,348000,2020-05-05
1,10312.0,1.0,1.0,500.0,1354.0,1996.0,1,0,2020-10-14
1,10312.0,1.0,1.0,500.0,1354.0,1996.0,1,314000,2020-12-02
1,10312.0,1.0,1.0,500.0,1354.0,1996.0,1,415000,2020-04-17
1,10312.0,1.0,1.0,500.0,1354.0,1996.0,1,413000,2021-02-12
1,10312.0,1.0,1.0,500.0,1354.0,1996.0,1,0,2020-09-03
1,10312.0,1.0,1.0,500.0,1354.0,1996.0,1,348000,2020-06-18
1,10312.0,1.0,1.0,560.0,1553.0,1996.0,1,425000,2021-01-04
1,10312.0,1.0,1.0,560.0,1553.0,1996.0,1,380000,2020-12-30
1,10312.0,1.0,1.0,500.0,1354.0,1996.0,1,330000,2020-07-08
1,10312.0,1.0,1.0,1400.0,1690.0,1991.0,1,430000,2020-08-06
1,10312.0,1.0,1.0,1441.0,1090.0,1989.0,1,470000,2020-04-21
1,10312.0,1.0,1.0,840.0,1690.0,1989.0,1,434000,2020-07-27
1,10312.0,1.0,1.0,870.0,1090.0,1990.0,1,452000,2021-02-09
1,10312.0,1.0,1.0,2044.0,1690.0,1990.0,1,505000,2020-10-02
1,10312.0,1.0,1.0,1260.0,1690.0,1993.0,1,460000,2020-08-27
1,10312.0,1.0,1.0,1420.0,1690.0,1993.0,1,215000,2020-11-19
1,10312.0,1.0,1.0,1100.0,1690.0,1993.0,1,460000,2020-08-25
1,10312.0,1.0,1.0,8000.0,3011.0,1940.0,1,750000,2020-05-21
1,10312.0,1.0,1.0,4000.0,2080.0,1965.0,1,477000,2020-10-09
1,10312.0,1.0,1.0,2542.0,1902.0,1987.0,1,560000,2021-01-13
1,10312.0,1.0,1.0,4000.0,1803.0,1970.0,1,664000,2020-12-04
1,10312.0,1.0,1.0,12000.0,1566.0,1950.0,1,1125000,2020-12-15
1,10312.0,1.0,1.0,2398.0,1600.0,1999.0,1,0,2020-07-14
1,10312.0,1.0,1.0,2398.0,1600.0,1999.0,1,0,2020-07-02
1,10312.0,1.0,1.0,4000.0,1201.0,1925.0,1,370000,2020-04-28
1,10312.0,1.0,1.0,3330.0,1562.0,1973.0,1,410000,2020-09-18
1,10312.0,1.0,1.0,2197.0,1562.0,1980.0,1,489000,2020-10-26
1,10312.0,1.0,1.0,1360.0,1088.0,1980.0,1,395000,2020-09-03
1,10312.0,1.0,1.0,1360.0,1088.0,1975.0,1,350000,2020-04-24
1,10312.0,1.0,1.0,2550.0,1562.0,1973.0,1,420000,2020-09-29
1,10312.0,1.0,1.0,6591.0,1260.0,1973.0,1,495000,2021-01-15
1,10312.0,1.0,1.0,5182.0,1562.0,1973.0,1,505000,2020-10-06
1,10312.0,1.0,1.0,1722.0,1516.0,1973.0,1,311805,2020-10-28
1,10312.0,1.0,1.0,1713.0,1480.0,1975.0,1,0,2020-07-23
1,10312.0,1.0,1.0,1328.0,1112.0,1975.0,1,450000,2020-07-31
1,10312.0,1.0,1.0,1826.0,1496.0,1975.0,1,470000,2020-10-01
1,10312.0,1.0,1.0,2027.0,1536.0,1975.0,1,469900,2020-09-21
1,10312.0,1.0,1.0,1360.0,1112.0,1975.0,1,0,2020-05-12
1,10312.0,1.0,1.0,1360.0,1088.0,1975.0,1,299130,2021-01-12
1,10312.0,1.0,1.0,2046.0,1516.0,1970.0,1,580000,2020-10-15
1,10312.0,1.0,1.0,1870.0,1516.0,1970.0,1,480000,2020-09-16
1,10312.0,1.0,1.0,1360.0,1108.0,1970.0,1,480000,2020-10-01
1,10312.0,1.0,1.0,3338.0,1736.0,1970.0,1,0,2020-08-28
1,10312.0,1.0,1.0,1778.0,1536.0,1970.0,1,0,2020-09-26
1,10312.0,1.0,1.0,1488.0,1112.0,1970.0,1,474100,2020-04-27
1,10312.0,1.0,1.0,1800.0,1516.0,1970.0,1,0,2020-07-06
1,10312.0,1.0,1.0,2640.0,1736.0,1970.0,1,455000,2020-10-28
1,10312.0,1.0,1.0,1280.0,1088.0,1970.0,1,440000,2020-12-02
1,10312.0,1.0,1.0,6440.0,1840.0,1970.0,1,557500,2020-05-29
