TAX CLASS AT PRESENT,ZIP CODE,RESIDENTIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,SALE PRICE,SALE DATE
1,11212.0,1.0,1.0,1800.0,1148.0,1986.0,1,0,2020-11-17
1,11212.0,1.0,1.0,1800.0,1116.0,1985.0,1,540000,2020-04-02
1,11212.0,1.0,1.0,3150.0,1116.0,1985.0,1,999000,2020-06-18
1,11212.0,1.0,1.0,1800.0,1116.0,1985.0,1,266000,2021-02-16
1,11212.0,1.0,1.0,1800.0,1116.0,1985.0,1,310000,2021-02-11
1,11212.0,1.0,1.0,1802.0,1116.0,1985.0,1,490000,2020-10-21
1,11212.0,1.0,1.0,1802.0,1116.0,1985.0,1,0,2020-04-20
1,11212.0,1.0,1.0,1802.0,1116.0,1986.0,1,0,2020-06-23
1,11212.0,1.0,1.0,1802.0,1116.0,1986.0,1,0,2020-08-05
1,11212.0,1.0,1.0,1802.0,1116.0,1986.0,1,540000,2020-07-24
1,11212.0,1.0,1.0,1802.0,1116.0,1985.0,1,495000,2021-03-05
1,11212.0,1.0,1.0,3108.0,1148.0,1986.0,1,540000,2020-08-25
1,11212.0,1.0,1.0,1800.0,1116.0,1986.0,1,510000,2020-04-06
1,11212.0,1.0,1.0,1800.0,1116.0,1986.0,1,0,2020-06-22
1,11212.0,1.0,1.0,2800.0,1116.0,1986.0,1,0,2020-08-17
1,11212.0,1.0,1.0,1800.0,1148.0,1987.0,1,545000,2020-07-01
1,11212.0,1.0,1.0,1800.0,1116.0,1986.0,1,513000,2020-12-17
1,11212.0,1.0,1.0,1800.0,1116.0,1986.0,1,437000,2020-12-30
1,11212.0,1.0,1.0,1800.0,1116.0,1986.0,1,0,2020-10-29
1,11212.0,1.0,1.0,1800.0,1116.0,1986.0,1,0,2020-08-25
1,11212.0,2.0,2.0,2500.0,2440.0,1925.0,1,530000,2020-05-13
1,11212.0,2.0,2.0,2500.0,2280.0,1920.0,1,678000,2021-02-22
1,11212.0,2.0,2.0,2994.0,2280.0,1995.0,1,780000,2020-10-30
1,11212.0,2.0,2.0,1714.0,2280.0,1995.0,1,10,2021-02-20
1,11212.0,2.0,2.0,2000.0,1490.0,1930.0,1,0,2020-11-09
1,11212.0,2.0,2.0,2500.0,2184.0,1930.0,1,750000,2020-09-03
1,11212.0,2.0,2.0,2500.0,2196.0,1930.0,1,0,2020-05-22
1,11212.0,2.0,2.0,2500.0,2196.0,1930.0,1,0,2020-06-16
1,11212.0,2.0,2.0,1666.0,1733.0,2007.0,1,0,2021-01-29
1,11212.0,2.0,2.0,1667.0,1733.0,2007.0,1,0,2021-01-29
1,11212.0,2.0,2.0,2467.0,3588.0,2006.0,1,465000,2020-12-28
1,11212.0,2.0,2.0,1500.0,2633.0,2004.0,1,0,2021-03-19
1,11212.0,2.0,2.0,4000.0,3000.0,1930.0,1,0,2020-07-27
1,11212.0,2.0,2.0,1600.0,1808.0,1935.0,1,0,2020-04-27
1,11212.0,2.0,2.0,2700.0,2080.0,1930.0,1,400000,2020-06-29
1,11212.0,2.0,2.0,2500.0,2164.0,1930.0,1,0,2020-12-03
1,11212.0,2.0,2.0,3000.0,2596.0,1930.0,1,0,2021-02-16
1,11212.0,2.0,2.0,3000.0,2596.0,1930.0,1,0,2020-06-18
1,11212.0,2.0,2.0,2000.0,1464.0,1930.0,1,0,2020-12-29
1,11212.0,2.0,2.0,2450.0,2200.0,1930.0,1,0,2020-06-28
1,11212.0,2.0,2.0,2333.0,3120.0,2002.0,1,770000,2020-11-03
1,11212.0,2.0,2.0,1975.0,3468.0,2005.0,1,880000,2020-12-18
1,11212.0,2.0,2.0,1125.0,1500.0,1899.0,1,0,2020-11-06
1,11212.0,2.0,2.0,1125.0,1500.0,1899.0,1,0,2021-01-15
1,11212.0,2.0,2.0,2100.0,1292.0,1930.0,1,731100,2021-02-08
1,11212.0,2.0,2.0,1600.0,1800.0,1920.0,1,823000,2021-01-08
1,11212.0,2.0,2.0,2000.0,1448.0,1930.0,1,650000,2021-01-05
1,11212.0,2.0,2.0,2500.0,2400.0,1930.0,1,845000,2020-09-25
1,11212.0,2.0,2.0,2005.0,2280.0,1996.0,1,675000,2020-07-10
1,11212.0,2.0,2.0,2500.0,2400.0,1930.0,1,0,2020-11-12
1,11212.0,2.0,2.0,2500.0,2400.0,1930.0,1,0,2020-11-12
1,11212.0,2.0,2.0,2500.0,2320.0,1930.0,1,0,2020-09-24
1,11212.0,2.0,2.0,1009.0,2250.0,2005.0,1,500000,2020-04-23
1,11212.0,2.0,2.0,2000.0,2208.0,1901.0,1,0,2021-02-02
1,11212.0,2.0,2.0,2450.0,2240.0,1901.0,1,0,2020-07-10
1,11212.0,2.0,2.0,2109.0,2280.0,1996.0,1,0,2020-09-29
1,11212.0,2.0,2.0,2350.0,2200.0,1910.0,1,435000,2020-05-21
1,11212.0,2.0,2.0,2350.0,2200.0,1910.0,1,925000,2021-03-24
1,11212.0,2.0,2.0,2720.0,2124.0,1910.0,1,0,2020-10-03
1,11212.0,2.0,2.0,1666.0,3666.0,2011.0,1,772500,2020-05-07
1,11212.0,2.0,2.0,4000.0,1640.0,1901.0,1,605000,2021-03-03
1,11212.0,2.0,2.0,2000.0,2120.0,1930.0,1,765000,2020-08-21
1,11212.0,2.0,2.0,2733.0,2128.0,1910.0,1,900000,2020-12-08
1,11212.0,2.0,2.0,2650.0,2090.0,1930.0,1,0,2020-08-26
1,11212.0,2.0,2.0,2775.0,2624.0,1930.0,1,365750,2020-12-21
1,11212.0,2.0,2.0,3000.0,2160.0,1930.0,1,0,2020-10-16
1,11212.0,2.0,2.0,2500.0,2440.0,1930.0,1,687750,2020-11-30
1,11212.0,2.0,2.0,2000.0,1900.0,1930.0,1,450000,2020-11-11
1,11212.0,2.0,2.0,2250.0,1872.0,1930.0,1,590000,2020-11-19
1,11212.0,2.0,2.0,1880.0,1840.0,1930.0,1,0,2021-02-15
1,11212.0,2.0,2.0,2300.0,1760.0,1930.0,1,855000,2021-01-29
1,11212.0,2.0,3.0,904.0,3000.0,1927.0,1,70000,2021-01-22
1,11212.0,3.0,3.0,2450.0,2760.0,1910.0,1,0,2021-03-04
1,11212.0,3.0,3.0,2450.0,2760.0,1910.0,1,0,2021-02-08
1,11212.0,3.0,3.0,3033.0,3393.0,2004.0,1,0,2020-09-21
1,11212.0,3.0,3.0,2400.0,2240.0,1920.0,1,770000,2020-06-12
1,11212.0,3.0,3.0,5000.0,3480.0,1920.0,1,0,2020-09-25
1,11212.0,3.0,3.0,3554.0,3469.0,1920.0,1,900000,2021-03-30
1,11212.0,3.0,3.0,2000.0,2651.0,2007.0,1,0,2020-05-28
1,11212.0,3.0,3.0,1700.0,2637.0,2005.0,1,834750,2020-11-06
1,11212.0,3.0,3.0,2500.0,2400.0,1930.0,1,575000,2020-10-27
1,11212.0,3.0,3.0,2500.0,4500.0,2007.0,1,999000,2021-03-03
1,11212.0,3.0,3.0,2500.0,2320.0,1930.0,1,700000,2020-07-10
1,11212.0,3.0,3.0,1500.0,3000.0,1901.0,1,0,2020-12-06
1,11212.0,3.0,3.0,2500.0,2560.0,1910.0,1,665000,2020-11-18
1,11212.0,3.0,3.0,2600.0,2560.0,1905.0,1,0,2020-07-07
1,11212.0,3.0,3.0,3400.0,2560.0,1905.0,1,0,2020-11-05
1,11212.0,3.0,3.0,2500.0,3680.0,1930.0,1,10,2020-08-11
1,11212.0,3.0,3.0,912.0,3000.0,1927.0,1,70000,2021-01-22
1,11212.0,3.0,3.0,1900.0,3078.0,2007.0,1,0,2020-10-02
1,11212.0,3.0,3.0,1875.0,3019.0,2006.0,1,0,2020-09-30
1,11212.0,3.0,3.0,1875.0,3019.0,2006.0,1,0,2020-12-29
2,11212.0,31.0,37.0,9000.0,30800.0,1930.0,2,0,2020-12-30
2A,11212.0,4.0,4.0,2731.0,3280.0,1930.0,2,999999,2020-05-20
2A,11212.0,6.0,6.0,2500.0,6000.0,1930.0,2,0,2020-07-17
2A,11212.0,4.0,4.0,2500.0,2464.0,1920.0,2,0,2020-04-06
2A,11212.0,4.0,4.0,2500.0,3198.0,1930.0,2,100000,2020-04-04
2A,11212.0,4.0,4.0,2500.0,3198.0,1930.0,2,40000,2020-04-08
2A,11212.0,6.0,6.0,2000.0,3300.0,1899.0,2,0,2021-01-19
2A,11212.0,4.0,4.0,2500.0,3075.0,1930.0,2,600000,2020-08-05
2A,11212.0,4.0,4.0,2850.0,3116.0,1930.0,2,0,2020-12-29
2A,11212.0,6.0,6.0,2003.0,3330.0,1930.0,2,0,2021-01-19
2A,11212.0,4.0,4.0,2500.0,2952.0,1930.0,2,0,2021-03-11
2A,11212.0,4.0,4.0,2500.0,2952.0,1930.0,2,0,2020-09-22
2A,11212.0,4.0,4.0,2500.0,3900.0,1930.0,2,0,2021-01-04
2A,11212.0,4.0,4.0,2295.0,2800.0,1930.0,2,0,2020-10-14
2A,11212.0,4.0,4.0,2517.0,3198.0,1930.0,2,0,2020-09-10
2A,11212.0,4.0,4.0,2500.0,3075.0,1930.0,2,0,2020-07-09
2A,11212.0,4.0,4.0,2450.0,2920.0,1930.0,2,0,2020-11-02
2A,11212.0,4.0,4.0,2500.0,3198.0,1930.0,2,0,2020-06-22
2A,11212.0,4.0,4.0,2450.0,2920.0,1930.0,2,0,2020-11-26
2A,11212.0,4.0,4.0,2475.0,2993.0,1930.0,2,10,2020-09-21
2A,11212.0,4.0,4.0,2500.0,3520.0,1930.0,2,0,2021-03-04
2A,11212.0,4.0,4.0,2500.0,3520.0,1930.0,2,0,2021-03-25
2A,11212.0,4.0,4.0,2500.0,3520.0,1930.0,2,0,2020-12-06
2A,11212.0,4.0,4.0,2000.0,3200.0,1930.0,2,0,2020-06-17
2A,11212.0,4.0,4.0,2000.0,3200.0,1930.0,2,890000,2020-04-28
2A,11212.0,4.0,4.0,2500.0,3000.0,1930.0,2,925000,2020-05-26
2A,11212.0,5.0,5.0,2500.0,3075.0,1930.0,2,825000,2020-10-16
2B,11212.0,3.0,7.0,2500.0,3800.0,1930.0,2,0,2020-05-15
4,11212.0,2.0,3.0,2500.0,4180.0,1930.0,4,848500,2021-03-10
4,11212.0,0.0,1.0,2500.0,4450.0,1930.0,4,0,2020-10-02
4,11212.0,0.0,1.0,2948.0,8175.0,1930.0,4,1500000,2020-10-29
4,11212.0,0.0,1.0,2500.0,2375.0,1930.0,4,0,2020-10-27
4,11212.0,0.0,1.0,2500.0,2375.0,1930.0,4,500000,2021-02-09
4,11212.0,1.0,2.0,2540.0,1744.0,1930.0,4,1100000,2021-02-09
4,11212.0,0.0,1.0,2500.0,2000.0,1930.0,4,315000,2020-07-13
4,11212.0,0.0,1.0,2500.0,1500.0,1930.0,4,355000,2020-12-03
4,11212.0,0.0,1.0,10000.0,10000.0,1930.0,4,2375000,2020-06-30
4,11212.0,0.0,2.0,8513.0,8100.0,1920.0,4,1999999,2020-06-08
4,11212.0,0.0,1.0,5000.0,5000.0,1930.0,4,1300000,2021-02-12
4,11212.0,0.0,1.0,2500.0,2500.0,1930.0,4,0,2020-09-28
4,11212.0,0.0,1.0,3831.0,400.0,1927.0,4,0,2020-11-04
1,11232.0,2.0,2.0,2003.0,2088.0,1915.0,1,0,2020-09-11
1,11220.0,2.0,2.0,1703.0,1238.0,1910.0,1,719900,2020-12-23
1,11220.0,2.0,2.0,1703.0,1238.0,1910.0,1,0,2020-06-19
1,11220.0,2.0,2.0,1561.0,2169.0,1901.0,1,1075000,2020-12-31
1,11220.0,2.0,2.0,2003.0,2592.0,1901.0,1,0,2020-10-27
1,11220.0,3.0,3.0,1753.0,1785.0,1901.0,1,0,2021-02-09
1,11220.0,3.0,3.0,1903.0,2565.0,1901.0,1,0,2021-02-03
1,11220.0,3.0,3.0,2003.0,2952.0,1920.0,1,0,2020-10-15
2A,11220.0,6.0,6.0,3005.0,5508.0,1908.0,2,1440000,2020-06-29
2A,11220.0,6.0,6.0,2504.0,4050.0,1931.0,2,0,2020-07-20
4,11232.0,0.0,4.0,112666.0,382080.0,1918.0,4,84089050,2020-09-25
4,11220.0,0.0,1.0,1350.0,1142.0,1930.0,4,0,2020-12-28
4,11220.0,0.0,1.0,5017.0,1825.0,1931.0,4,2000000,2020-12-22
4,11232.0,0.0,1.0,5350.0,16050.0,1931.0,4,7000000,2020-08-14
4,11220.0,0.0,1.0,5409.0,6288.0,1988.0,4,0,2020-10-26
4,11232.0,0.0,1.0,25276.0,25200.0,1930.0,4,7500000,2020-12-02
4,11220.0,0.0,1.0,2003.0,0.0,2016.0,4,0,2020-05-22
4,11220.0,0.0,1.0,2003.0,2000.0,1992.0,4,0,2020-05-22
4,11220.0,0.0,1.0,2003.0,2384.0,1992.0,4,0,2020-05-22
4,11232.0,0.0,1.0,33804.0,13608.0,1920.0,4,10000000,2020-07-29
4,11232.0,0.0,1.0,5008.0,5000.0,1922.0,4,2300000,2021-03-02
4,11232.0,0.0,1.0,7500.0,7500.0,1925.0,4,0,2020-08-05
4,11220.0,0.0,1.0,10017.0,18000.0,1924.0,4,0,2020-11-23
4,11220.0,0.0,1.0,5092.0,5092.0,1985.0,4,2700000,2020-05-21
4,11220.0,0.0,1.0,5250.0,5000.0,1995.0,4,0,2020-04-08
4,11220.0,0.0,1.0,2000.0,1312.0,1931.0,4,1000000,2020-08-25
1,11221.0,1.0,1.0,1216.0,2992.0,1920.0,1,0,2021-03-25
1,11237.0,1.0,1.0,1260.0,1200.0,1899.0,1,1175000,2020-09-29
1,11221.0,1.0,1.0,2133.0,2916.0,1925.0,1,1250000,2020-11-23
1,11237.0,1.0,1.0,1500.0,1834.0,1920.0,1,0,2021-02-10
1,11221.0,1.0,1.0,2500.0,1400.0,1905.0,1,0,2020-07-22
1,11221.0,1.0,1.0,1900.0,2679.0,1910.0,1,1350000,2020-05-27
1,11221.0,1.0,1.0,2500.0,1600.0,1915.0,1,850000,2020-12-09
1,11207.0,1.0,1.0,938.0,750.0,1899.0,1,0,2020-11-27
1,11207.0,1.0,1.0,1600.0,2000.0,1925.0,1,1399995,2020-10-30
1,11206.0,2.0,2.0,1967.0,2026.0,2004.0,1,0,2020-09-24
1,11206.0,2.0,2.0,1667.0,2417.0,2005.0,1,0,2020-11-24
1,11206.0,2.0,2.0,609.0,2258.0,2013.0,1,0,2020-07-15
1,11206.0,2.0,2.0,862.0,2204.0,2013.0,1,0,2020-07-15
1,11206.0,2.0,2.0,862.0,2204.0,2013.0,1,0,2020-07-15
1,11237.0,2.0,2.0,1862.0,1966.0,2003.0,1,0,2020-08-03
1,11237.0,2.0,2.0,1887.0,1500.0,2003.0,1,1180000,2020-10-14
1,11221.0,2.0,2.0,1500.0,1840.0,1901.0,1,330855,2020-05-06
1,11221.0,2.0,2.0,1500.0,2320.0,1901.0,1,1675000,2020-10-22
1,11221.0,2.0,2.0,1302.0,960.0,1930.0,1,960000,2020-05-22
1,11221.0,2.0,2.0,2415.0,2164.0,2001.0,1,0,2021-03-03
1,11221.0,2.0,2.0,2042.0,2168.0,2001.0,1,1,2020-08-27
1,11221.0,2.0,2.0,1948.0,2118.0,2001.0,1,10,2021-01-28
1,11221.0,2.0,2.0,2265.0,2244.0,1901.0,1,0,2020-11-16
1,11221.0,2.0,2.0,1197.0,2454.0,1899.0,1,0,2020-05-22
1,11221.0,2.0,2.0,2100.0,2100.0,1997.0,1,675000,2020-12-29
1,11221.0,2.0,3.0,2025.0,4400.0,1899.0,1,2050000,2020-11-13
1,11221.0,2.0,3.0,2500.0,2987.0,1930.0,1,0,2020-12-26
1,11221.0,2.0,2.0,1667.0,2272.0,1930.0,1,18000,2020-10-23
1,11221.0,2.0,2.0,2100.0,2100.0,1998.0,1,0,2020-09-04
1,11237.0,2.0,3.0,2500.0,4125.0,1931.0,1,1500000,2021-02-25
1,11221.0,2.0,2.0,1885.0,2940.0,2004.0,1,0,2020-08-05
1,11221.0,2.0,2.0,1125.0,1725.0,1910.0,1,819375,2020-04-14
1,11221.0,2.0,2.0,969.0,1280.0,1920.0,1,715000,2020-11-04
1,11221.0,2.0,2.0,1667.0,1920.0,1915.0,1,1040000,2020-04-08
1,11221.0,2.0,2.0,2000.0,1600.0,1920.0,1,0,2021-01-16
1,11221.0,2.0,2.0,2000.0,3000.0,1920.0,1,399000,2020-11-10
1,11221.0,2.0,2.0,2000.0,2880.0,1920.0,1,0,2020-09-01
1,11221.0,2.0,2.0,2000.0,2580.0,1901.0,1,0,2020-12-23
1,11221.0,2.0,3.0,1060.0,2130.0,1931.0,1,700000,2021-02-02
1,11221.0,2.0,3.0,1060.0,2130.0,1931.0,1,950000,2021-02-02
1,11221.0,2.0,2.0,2000.0,2586.0,1901.0,1,999000,2020-11-23
1,11221.0,2.0,2.0,2000.0,2160.0,1901.0,1,0,2020-10-22
1,11221.0,2.0,2.0,2000.0,2880.0,1901.0,1,1600000,2021-01-29
1,11221.0,2.0,2.0,2000.0,2880.0,1901.0,1,0,2021-03-19
1,11221.0,2.0,2.0,2000.0,2880.0,1901.0,1,40000,2020-05-21
1,11221.0,2.0,2.0,2000.0,2880.0,1901.0,1,15000,2020-05-20
1,11221.0,2.0,2.0,1667.0,2001.0,1901.0,1,1449000,2021-01-29
1,11221.0,2.0,2.0,1820.0,1600.0,1925.0,1,1450000,2021-03-17
1,11221.0,2.0,2.0,1900.0,2850.0,1901.0,1,1450000,2020-08-07
1,11221.0,2.0,2.0,1500.0,1800.0,1899.0,1,0,2020-10-30
1,11221.0,2.0,2.0,2317.0,2328.0,1996.0,1,0,2020-10-08
1,11221.0,2.0,2.0,2500.0,2362.0,1996.0,1,700000,2021-02-12
1,11221.0,2.0,2.0,2416.0,2434.0,1996.0,1,0,2020-07-31
1,11221.0,2.0,2.0,2200.0,2214.0,1996.0,1,1060000,2020-05-26
1,11221.0,2.0,2.0,2433.0,2148.0,1996.0,1,1150000,2020-04-17
1,11221.0,2.0,2.0,2433.0,2148.0,1996.0,1,0,2020-10-28
1,11221.0,2.0,2.0,2350.0,2366.0,1996.0,1,1130000,2021-02-04
1,11221.0,2.0,3.0,1875.0,3042.0,1920.0,1,1150000,2020-10-28
1,11221.0,2.0,2.0,1667.0,2000.0,1930.0,1,635000,2020-07-22
1,11221.0,2.0,2.0,1475.0,2400.0,1931.0,1,0,2020-09-18
1,11221.0,2.0,2.0,2000.0,1800.0,1931.0,1,0,2020-08-24
1,11221.0,2.0,2.0,1975.0,1936.0,1994.0,1,927000,2020-10-21
1,11221.0,2.0,2.0,1683.0,1346.0,1920.0,1,888000,2020-05-15
1,11221.0,2.0,2.0,1250.0,2536.0,1931.0,1,1700000,2021-01-14
1,11221.0,2.0,2.0,2000.0,2400.0,1901.0,1,0,2020-09-08
1,11221.0,2.0,2.0,1500.0,1800.0,1905.0,1,0,2020-10-13
1,11221.0,2.0,2.0,1850.0,3700.0,2004.0,1,0,2020-06-05
1,11221.0,2.0,2.0,1667.0,1168.0,1905.0,1,1320000,2020-05-27
1,11221.0,2.0,2.0,1667.0,960.0,1905.0,1,0,2020-12-26
1,11221.0,2.0,2.0,1883.0,2541.0,1920.0,1,800000,2021-01-21
1,11221.0,2.0,2.0,1800.0,1620.0,1920.0,1,0,2020-10-30
1,11221.0,2.0,2.0,2600.0,1260.0,1910.0,1,0,2020-10-07
1,11221.0,2.0,2.0,1910.0,2850.0,1990.0,1,1100000,2020-12-07
1,11221.0,2.0,2.0,1910.0,2850.0,1990.0,1,0,2020-10-19
1,11221.0,2.0,2.0,1800.0,2700.0,1910.0,1,0,2020-05-12
1,11221.0,2.0,2.0,2000.0,2700.0,1905.0,1,1360000,2020-12-01
1,11221.0,2.0,2.0,1750.0,2595.0,1910.0,1,1225000,2021-03-05
1,11221.0,2.0,2.0,1750.0,1839.0,1910.0,1,1300000,2020-12-03
1,11221.0,2.0,2.0,2000.0,2700.0,1910.0,1,1600000,2020-12-11
1,11221.0,2.0,2.0,2000.0,2700.0,1910.0,1,0,2021-03-19
1,11221.0,2.0,2.0,2000.0,2700.0,1910.0,1,1563467,2021-01-29
1,11221.0,2.0,2.0,1900.0,2565.0,1910.0,1,1175000,2020-09-23
1,11221.0,2.0,2.0,1900.0,2565.0,1910.0,1,850000,2021-01-13
1,11221.0,2.0,2.0,2000.0,2400.0,1910.0,1,1100000,2020-09-23
1,11221.0,2.0,2.0,1667.0,3068.0,1901.0,1,0,2021-01-21
1,11221.0,2.0,2.0,1875.0,2250.0,1905.0,1,0,2021-03-25
1,11221.0,2.0,2.0,2000.0,2700.0,1905.0,1,800000,2021-02-23
1,11221.0,2.0,2.0,1900.0,2565.0,1905.0,1,0,2020-08-25
1,11221.0,2.0,2.0,1800.0,2430.0,1905.0,1,10,2020-05-07
1,11221.0,2.0,2.0,1800.0,2739.0,1905.0,1,1599999,2021-03-25
1,11237.0,2.0,2.0,2000.0,3180.0,1901.0,1,990000,2020-09-21
1,11221.0,2.0,2.0,3000.0,2770.0,1910.0,1,0,2021-01-05
1,11221.0,2.0,2.0,3000.0,2770.0,1910.0,1,0,2020-09-14
1,11221.0,2.0,2.0,2000.0,3000.0,1920.0,1,212500,2020-10-15
1,11221.0,2.0,2.0,1904.0,1944.0,1998.0,1,0,2020-07-02
1,11221.0,2.0,2.0,2000.0,3000.0,1910.0,1,882500,2020-11-25
1,11237.0,2.0,2.0,2000.0,3300.0,1901.0,1,0,2020-12-07
1,11221.0,2.0,2.0,1700.0,2040.0,1915.0,1,0,2020-07-20
1,11221.0,2.0,2.0,1800.0,2160.0,1915.0,1,0,2020-06-22
1,11221.0,2.0,2.0,3000.0,3500.0,1910.0,1,1200000,2020-07-31
1,11221.0,2.0,2.0,2000.0,3000.0,1915.0,1,0,2020-11-13
1,11221.0,2.0,2.0,1767.0,2385.0,1910.0,1,1135000,2020-12-29
1,11221.0,2.0,2.0,1900.0,2850.0,1910.0,1,0,2020-07-24
1,11221.0,2.0,2.0,2000.0,2000.0,1899.0,1,985000,2020-12-09
1,11221.0,2.0,2.0,2263.0,1960.0,1998.0,1,0,2020-11-23
1,11221.0,2.0,2.0,1900.0,2850.0,1915.0,1,1630000,2020-04-27
1,11237.0,2.0,2.0,1892.0,3288.0,1915.0,1,10,2020-10-24
1,11207.0,2.0,2.0,2000.0,3300.0,1920.0,1,0,2020-12-21
1,11221.0,2.0,2.0,2000.0,3300.0,1920.0,1,250000,2020-08-13
1,11221.0,2.0,2.0,2000.0,3300.0,1920.0,1,1650000,2020-12-28
1,11221.0,2.0,2.0,2000.0,3000.0,1920.0,1,1080000,2021-03-09
1,11221.0,2.0,2.0,2000.0,3000.0,1920.0,1,0,2021-01-15
1,11237.0,2.0,2.0,2000.0,2320.0,1910.0,1,864500,2020-08-26
1,11237.0,2.0,2.0,2000.0,2320.0,1910.0,1,1360000,2020-09-01
1,11237.0,2.0,2.0,2000.0,2320.0,1910.0,1,0,2020-07-16
1,11207.0,2.0,2.0,1950.0,3276.0,1925.0,1,1450000,2020-04-30
1,11207.0,2.0,2.0,1950.0,3042.0,1925.0,1,1575000,2020-12-16
1,11207.0,2.0,2.0,1900.0,2850.0,1899.0,1,1895000,2020-12-04
1,11207.0,2.0,2.0,1900.0,2850.0,1899.0,1,0,2020-12-22
1,11207.0,2.0,2.0,1900.0,2850.0,1899.0,1,0,2021-03-19
1,11237.0,2.0,2.0,1945.0,1650.0,1920.0,1,0,2021-02-11
1,11207.0,2.0,2.0,2000.0,2294.0,2004.0,1,861000,2020-06-16
1,11207.0,2.0,2.0,1500.0,1600.0,1925.0,1,0,2020-12-31
1,11207.0,2.0,2.0,2100.0,2457.0,2003.0,1,0,2020-12-16
1,11207.0,2.0,2.0,1975.0,2844.0,1910.0,1,0,2020-12-02
1,11207.0,2.0,2.0,1975.0,2844.0,1910.0,1,1425000,2020-05-29
1,11207.0,2.0,2.0,1875.0,2400.0,1920.0,1,0,2020-09-17
1,11207.0,2.0,2.0,1800.0,2430.0,1920.0,1,0,2020-10-02
1,11207.0,2.0,2.0,1700.0,2040.0,1920.0,1,0,2021-01-07
1,11207.0,2.0,2.0,1700.0,2040.0,1920.0,1,0,2020-10-15
1,11207.0,2.0,2.0,1858.0,2508.0,1920.0,1,1250000,2020-10-16
1,11207.0,2.0,2.0,5542.0,2250.0,1915.0,1,1800000,2020-09-14
1,11207.0,2.0,2.0,1800.0,2430.0,1925.0,1,675000,2020-08-20
1,11207.0,2.0,2.0,2000.0,1800.0,1925.0,1,0,2020-04-04
1,11207.0,2.0,2.0,2183.0,1638.0,2003.0,1,0,2020-10-29
1,11207.0,2.0,2.0,2400.0,2736.0,1920.0,1,1,2021-02-10
1,11207.0,2.0,2.0,2175.0,3520.0,1925.0,1,0,2020-12-23
1,11207.0,2.0,2.0,2175.0,3520.0,1925.0,1,999999,2021-02-04
1,11207.0,2.0,2.0,3000.0,2400.0,1925.0,1,0,2020-04-28
1,11207.0,2.0,2.0,2000.0,3000.0,1915.0,1,0,2020-09-18
1,11207.0,2.0,2.0,2000.0,3000.0,1915.0,1,0,2020-07-13
1,11207.0,2.0,2.0,1750.0,2889.0,1910.0,1,1300000,2021-03-16
1,11207.0,2.0,2.0,2000.0,2200.0,1899.0,1,700000,2021-01-28
1,11237.0,2.0,2.0,1658.0,1807.0,1930.0,1,1103000,2020-09-04
1,11207.0,2.0,2.0,1875.0,1976.0,1920.0,1,999000,2020-12-29
1,11207.0,2.0,2.0,1400.0,2364.0,1910.0,1,1300000,2020-05-29
1,11207.0,2.0,2.0,1600.0,2160.0,1899.0,1,1325000,2021-01-29
1,11207.0,2.0,2.0,1600.0,2160.0,1899.0,1,0,2021-03-19
1,11207.0,2.0,2.0,1667.0,2250.0,1899.0,1,1440000,2020-04-21
1,11207.0,2.0,2.0,1667.0,2250.0,1899.0,1,1040000,2020-10-16
1,11207.0,2.0,2.0,1950.0,2925.0,1899.0,1,0,2020-06-04
1,11207.0,2.0,2.0,2000.0,1960.0,1910.0,1,810000,2020-12-17
1,11237.0,2.0,2.0,1667.0,1368.0,1901.0,1,0,2020-11-04
1,11237.0,2.0,2.0,1700.0,2652.0,2005.0,1,0,2021-01-21
1,11207.0,2.0,2.0,3480.0,3800.0,1910.0,1,0,2020-09-01
1,11207.0,2.0,2.0,2000.0,2700.0,1901.0,1,1100000,2020-09-30
1,11207.0,2.0,2.0,1875.0,2250.0,1910.0,1,1280220,2020-10-23
1,11207.0,2.0,2.0,1667.0,2905.0,1910.0,1,1425000,2020-08-13
1,11207.0,2.0,2.0,1933.0,2901.0,1899.0,1,0,2020-07-15
1,11207.0,2.0,2.0,1950.0,2925.0,1899.0,1,1650000,2020-10-26
1,11207.0,2.0,2.0,1950.0,2925.0,1899.0,1,0,2020-07-23
1,11207.0,2.0,2.0,2000.0,3000.0,1899.0,1,0,2020-11-11
1,11207.0,2.0,2.0,2000.0,2160.0,1910.0,1,1127000,2021-03-03
1,11207.0,2.0,2.0,2000.0,2160.0,1910.0,1,1300000,2020-10-16
1,11207.0,2.0,2.0,1667.0,1500.0,1910.0,1,1150000,2020-12-02
1,11207.0,2.0,2.0,2000.0,3180.0,1905.0,1,0,2020-08-27
1,11207.0,2.0,2.0,2200.0,1800.0,1925.0,1,690000,2020-05-26
1,11207.0,2.0,2.0,2000.0,3000.0,1910.0,1,0,2020-06-19
1,11207.0,2.0,2.0,2000.0,2100.0,1901.0,1,654000,2020-06-23
1,11207.0,2.0,2.0,1683.0,2271.0,1905.0,1,1278000,2020-11-24
1,11207.0,2.0,2.0,1808.0,1620.0,1905.0,1,0,2020-08-13
1,11207.0,2.0,2.0,1650.0,1980.0,1905.0,1,950000,2020-12-04
1,11207.0,2.0,2.0,2300.0,2100.0,1901.0,1,690000,2021-03-10
