TAX CLASS AT PRESENT,ZIP CODE,SALE PRICE,SALE DATE
2C,10011,2450000,2020-04-27
2C,10011,7500000,2020-10-19
2C,10011,150000,2020-12-07
2C,10011,672500,2020-10-22
2,10011,595000,2020-11-20
2,10011,560000,2021-03-17
2,10011,1350000,2020-10-13
2,10011,689500,2021-01-26
2,10011,468825,2021-02-18
2,10011,1350000,2020-04-16
2,10011,1400000,2020-07-14
2,10011,420000,2021-03-04
2,10011,965000,2020-06-23
2,10011,595000,2020-07-01
2,10011,530402,2020-06-16
2,10011,489000,2020-10-16
2,10011,900000,2021-01-11
2,10011,977500,2020-11-05
2,10011,472000,2021-01-19
2,10011,467000,2020-12-10
2,10011,2810405,2020-09-01
2,10011,464500,2020-12-09
2,10011,575000,2020-10-09
2,10011,995000,2020-09-09
2,10011,699000,2021-03-19
2,10011,630000,2020-06-26
2,10011,767500,2020-11-04
2,10011,950000,2021-01-25
2,10011,865000,2021-01-28
2,10011,825000,2021-03-01
2,10011,2400000,2020-06-24
2,10011,1720000,2020-11-02
2,10011,585000,2020-05-22
2,10011,570000,2020-06-16
2,10011,436500,2020-05-28
2,10011,1027500,2021-01-15
2,10011,1450000,2020-07-31
2,10011,740000,2020-04-17
4,10011,12333333,2020-07-21
4,10011,6166667,2020-07-21
4,10011,3607000,2020-12-28
4,10011,9000000,2020-09-21
4,10011,7680000,2020-11-06
4,10001,147362877,2020-09-30
4,10011,7680000,2020-11-06
2,10011,5256863,2020-11-16
2,10011,5400000,2020-11-04
2,10011,6093878,2020-10-15
2,10011,5375000,2020-11-05
2,10011,6007114,2020-10-23
2,10011,5672818,2020-11-06
2,10011,5961213,2020-11-09
4,10001,7500000,2020-09-25
4,10011,2300000,2021-02-04
4,10001,4825000,2020-06-18
4,10011,11000000,2020-11-30
4,10011,2300000,2021-02-04
4,10011,2300000,2021-02-04
4,10011,2300000,2021-02-04
2,10013,2550000,2020-12-23
2,10013,680000,2020-07-14
2,10013,1100000,2021-03-24
2,10013,710000,2021-03-18
2,10013,2200000,2020-06-29
2,10013,765000,2020-06-17
2,10013,850000,2020-10-29
2,10013,1925000,2021-01-15
2,10013,3725000,2020-12-08
2,10013,3800000,2020-10-15
2,10013,3750000,2021-01-05
2,10013,2825000,2021-03-02
2,10013,2600000,2021-01-04
2,10013,990000,2020-07-23
2,10002,690000,2020-04-23
2C,10002,1150000,2020-04-07
4,10038,3950000,2020-08-18
4,10002,28600000,2020-04-13
4,10013,638000,2021-01-28
4,10013,527000,2020-06-25
4,10013,2217670,2020-07-24
4,10013,990000,2020-09-09
4,10038,480036,2020-12-22
4,10038,494046,2020-12-23
4,10002,1157243,2021-01-21
4,10013,50000,2020-09-09
2,10038,200000,2020-12-18
2,10038,1300000,2020-09-10
2,10038,940000,2020-07-24
2,10038,868000,2020-12-07
2,10007,695000,2020-07-29
2,10007,550000,2020-10-27
2,10007,883000,2020-07-10
2,10007,502500,2020-12-15
2,10007,1475000,2020-05-11
2C,10007,2622600,2021-01-07
2C,10007,2750000,2020-12-09
2C,10007,2675000,2021-01-08
2C,10007,2725000,2021-02-19
2C,10007,2187500,2021-01-22
2C,10007,2015000,2020-12-15
2,10007,13500000,2021-02-12
2,10007,16000000,2020-04-10
2,10007,4950000,2020-04-29
2,10007,6400000,2021-03-18
2,10007,6500000,2020-12-30
2,10007,5400000,2020-06-05
2,10007,6950000,2021-02-09
2,10007,6800000,2021-03-10
2,10007,5680000,2020-05-05
2,10007,5500000,2021-01-22
2,10007,5675000,2021-03-17
2,10007,2500000,2020-11-10
2,10007,1525000,2020-07-22
2,10007,1150000,2020-04-17
2,10007,3800000,2020-06-29
2,10007,2600000,2020-08-12
2,10007,5450000,2020-09-15
2,10007,6650000,2020-09-01
2,10007,6840000,2021-02-02
2,10007,9300000,2020-08-12
2,10007,3125000,2021-03-10
2,10007,4350000,2020-06-25
2,10007,1475000,2020-11-12
2,10007,1750000,2021-01-05
2,10007,2167500,2020-12-11
2,10007,1980000,2021-02-09
2,10007,4450000,2021-03-15
2,10007,1075000,2020-06-03
2,10007,2200000,2021-03-22
2,10007,2850000,2020-06-04
2,10007,3275000,2021-01-21
2,10007,3265000,2020-09-10
2,10007,4853200,2020-10-20
2,10007,7300000,2020-09-09
2,10013,2775000,2021-03-05
2,10013,2150000,2021-02-10
2,10007,2601638,2021-03-18
2,10007,1882500,2021-02-03
2,10007,1500000,2021-01-29
2,10007,2650000,2020-12-08
2,10007,3850000,2021-02-17
2,10007,2800000,2021-02-26
2,10007,2900000,2020-10-22
2,10007,3500000,2020-06-12
2,10007,2760000,2021-03-02
2,10007,2850000,2021-03-29
2,10007,2025000,2020-07-08
2,10007,2020000,2020-12-21
2,10007,2090000,2020-11-19
2,10007,3300000,2021-02-02
2,10007,4995000,2020-11-20
2,10007,1781938,2020-12-28
2,10007,1500000,2021-03-26
2,10007,1300000,2021-01-07
2,10007,1650000,2020-07-14
2,10007,1790000,2020-06-05
2,10007,1669930,2021-02-19
2,10007,2036500,2020-10-29
2,10007,2270000,2020-05-15
2,10013,1869364,2021-01-29
2,10013,2119955,2020-04-23
2,10013,3601655,2020-07-01
2,10013,1762718,2020-04-02
2,10013,2758445,2021-01-29
2,10013,1733180,2021-01-29
2,10013,3245000,2020-11-20
2,10013,4590977,2021-01-04
2,10013,2896563,2020-04-24
2,10013,2875609,2020-12-03
2,10013,2296853,2020-05-29
2,10013,3951119,2020-09-21
2,10013,1865318,2020-07-28
2,10013,1641229,2020-10-16
