TAX CLASS AT PRESENT,ZIP CODE,RESIDENTIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,SALE PRICE,SALE DATE
1,10465,1.0,1.0,1635.0,1496.0,1950.0,1,650000,2020-09-09
1,10465,1.0,1.0,1725.0,1776.0,1965.0,1,582000,2020-12-30
1,10465,1.0,1.0,1444.0,1653.0,1960.0,1,0,2020-10-02
1,10465,1.0,1.0,3425.0,1215.0,1915.0,1,0,2020-08-12
1,10465,1.0,1.0,2500.0,2022.0,1910.0,1,350000,2021-02-19
1,10465,1.0,1.0,1885.0,1836.0,1960.0,1,565000,2020-11-12
1,10465,1.0,1.0,2375.0,772.0,1920.0,1,560000,2020-12-31
1,10465,1.0,1.0,4750.0,2328.0,1920.0,1,0,2020-06-29
1,10465,1.0,1.0,2185.0,1914.0,1950.0,1,650000,2021-01-07
1,10465,1.0,1.0,2800.0,1758.0,1950.0,1,499900,2020-11-20
1,10465,1.0,1.0,2225.0,1758.0,1950.0,1,0,2020-09-28
1,10465,1.0,1.0,3555.0,1246.0,1910.0,1,638500,2020-11-24
1,10465,1.0,1.0,2375.0,1944.0,1955.0,1,628000,2020-10-26
1,10465,1.0,1.0,2375.0,1890.0,1955.0,1,680000,2021-03-04
1,10465,1.0,1.0,4018.0,778.0,1945.0,1,0,2020-10-06
1,10465,1.0,1.0,3196.0,2012.0,1960.0,1,450000,2020-11-17
1,10465,1.0,1.0,4157.0,1976.0,2007.0,1,0,2020-04-08
1,10465,1.0,1.0,3938.0,1944.0,1955.0,1,0,2020-08-31
1,10465,1.0,1.0,2302.0,1944.0,1955.0,1,0,2020-09-21
1,10465,1.0,1.0,2302.0,1944.0,1955.0,1,665000,2020-12-29
1,10465,1.0,1.0,2302.0,1472.0,1925.0,1,430000,2020-11-19
1,10465,1.0,1.0,3566.0,1201.0,1940.0,1,0,2021-01-05
1,10465,1.0,1.0,2113.0,1920.0,1940.0,1,670000,2020-10-23
1,10465,1.0,1.0,2184.0,1280.0,1925.0,1,605000,2020-09-30
1,10465,1.0,1.0,2177.0,1280.0,1925.0,1,0,2020-07-20
1,10465,1.0,1.0,3531.0,1999.0,1925.0,1,0,2020-12-23
1,10465,1.0,1.0,3742.0,2910.0,1945.0,1,900000,2020-09-21
1,10465,1.0,1.0,3200.0,1512.0,1925.0,1,670000,2020-09-15
1,10465,1.0,1.0,2618.0,2321.0,1930.0,1,560000,2020-09-24
1,10465,1.0,1.0,5158.0,2079.0,1960.0,1,795000,2020-06-10
1,10465,1.0,1.0,7258.0,3655.0,1950.0,1,1375000,2021-03-09
1,10465,1.0,1.0,3700.0,1967.0,1960.0,1,830000,2020-05-05
1,10465,1.0,1.0,14500.0,5501.0,1960.0,1,1255000,2020-12-01
1,10465,1.0,1.0,3558.0,1140.0,1925.0,1,610000,2020-12-23
1,10465,1.0,1.0,4528.0,2192.0,1960.0,1,715000,2020-07-15
1,10465,1.0,1.0,3629.0,1782.0,1940.0,1,695000,2021-03-17
1,10465,1.0,1.0,2851.0,2192.0,1960.0,1,787500,2020-07-02
1,10465,1.0,1.0,4017.0,1560.0,1935.0,1,0,2020-09-29
1,10465,1.0,1.0,6297.0,1360.0,1930.0,1,679000,2021-02-05
1,10465,1.0,1.0,3742.0,1146.0,1925.0,1,650000,2021-01-22
1,10465,1.0,1.0,2500.0,1944.0,1955.0,1,610000,2020-07-20
1,10465,1.0,1.0,2500.0,1260.0,1960.0,1,600000,2021-03-22
1,10465,1.0,1.0,3250.0,2220.0,1960.0,1,463600,2020-05-04
1,10465,1.0,1.0,2500.0,752.0,1940.0,1,275000,2020-10-20
1,10465,1.0,1.0,2500.0,1332.0,1965.0,1,578000,2020-04-24
1,10465,1.0,1.0,8063.0,2941.0,1935.0,1,0,2020-09-02
1,10465,1.0,1.0,8063.0,2941.0,1935.0,1,0,2020-11-11
1,10465,1.0,1.0,3694.0,1098.0,1950.0,1,575000,2020-07-07
1,10465,1.0,1.0,3554.0,1494.0,1925.0,1,255000,2020-12-01
1,10465,1.0,1.0,2500.0,1836.0,1950.0,1,565000,2020-04-17
1,10465,1.0,1.0,3102.0,1856.0,1965.0,1,0,2020-09-16
1,10465,1.0,1.0,2300.0,1944.0,1950.0,1,0,2020-07-23
1,10465,1.0,1.0,2500.0,1520.0,1950.0,1,0,2020-04-30
1,10465,1.0,1.0,4239.0,1101.0,1920.0,1,505000,2021-02-04
1,10465,1.0,1.0,2500.0,1512.0,2011.0,1,729000,2020-10-14
1,10465,1.0,1.0,2500.0,1060.0,1925.0,1,544774,2020-09-16
1,10465,1.0,1.0,2500.0,1785.0,1960.0,1,675100,2021-03-02
1,10465,1.0,1.0,2300.0,1732.0,1950.0,1,535000,2020-11-20
1,10465,1.0,1.0,2500.0,1800.0,1955.0,1,0,2021-03-10
1,10465,1.0,1.0,10000.0,2708.0,1960.0,1,995000,2020-11-17
1,10465,1.0,1.0,2500.0,1260.0,1915.0,1,435000,2021-02-24
1,10465,1.0,1.0,3742.0,1230.0,1930.0,1,540000,2020-07-22
1,10465,1.0,1.0,2500.0,1944.0,1960.0,1,646000,2020-09-02
1,10465,1.0,1.0,2500.0,1430.0,1920.0,1,620000,2021-02-11
1,10465,1.0,1.0,4641.0,1320.0,1940.0,1,590000,2020-12-14
1,10465,1.0,1.0,2470.0,1296.0,1960.0,1,610000,2020-09-21
1,10465,1.0,1.0,3075.0,450.0,1920.0,1,0,2020-09-21
1,10465,1.0,1.0,2500.0,1088.0,1915.0,1,0,2020-07-23
1,10465,1.0,1.0,5000.0,1728.0,1935.0,1,458000,2021-01-21
1,10465,1.0,1.0,2660.0,1404.0,1950.0,1,0,2021-01-22
1,10465,1.0,1.0,2520.0,1312.0,1950.0,1,600000,2020-08-13
1,10465,1.0,1.0,2500.0,1210.0,1940.0,1,415000,2020-11-12
1,10465,1.0,1.0,5000.0,1486.0,1940.0,1,0,2020-07-30
1,10465,1.0,1.0,5000.0,1280.0,1925.0,1,645000,2021-01-11
1,10465,1.0,1.0,2500.0,1636.0,1950.0,1,0,2020-09-24
1,10465,1.0,1.0,2500.0,1584.0,1950.0,1,540000,2020-12-29
1,10465,1.0,1.0,2500.0,1944.0,1960.0,1,590000,2021-03-30
1,10465,1.0,1.0,2500.0,1836.0,1970.0,1,659000,2020-04-30
1,10465,1.0,1.0,1692.0,1690.0,1960.0,1,645000,2020-09-25
1,10465,1.0,1.0,1710.0,1683.0,1965.0,1,580000,2021-01-15
1,10465,1.0,1.0,1768.0,1190.0,1965.0,1,365000,2021-01-07
1,10465,1.0,1.0,2379.0,1836.0,1960.0,1,520000,2020-11-27
1,10465,1.0,1.0,1311.0,1208.0,1920.0,1,499000,2020-11-18
1,10465,1.0,1.0,1746.0,1636.0,1970.0,1,593000,2021-01-22
1,10465,1.0,1.0,1458.0,1116.0,1950.0,1,180000,2020-11-18
1,10465,1.0,1.0,1458.0,1116.0,1950.0,1,525000,2020-07-13
1,10465,1.0,1.0,2288.0,1678.0,1960.0,1,0,2020-06-24
1,10465,1.0,1.0,1458.0,1678.0,1960.0,1,605000,2021-01-04
1,10465,1.0,1.0,1917.0,1678.0,1960.0,1,560000,2020-12-21
1,10465,1.0,1.0,921.0,593.0,1940.0,1,245000,2020-06-11
1,10465,1.0,1.0,2250.0,1292.0,1960.0,1,556400,2021-02-02
1,10465,1.0,1.0,2017.0,1600.0,2003.0,1,700000,2020-06-01
1,10465,1.0,1.0,1713.0,1494.0,1955.0,1,545000,2021-01-27
1,10465,1.0,1.0,2363.0,1387.0,1930.0,1,365000,2020-12-16
1,10465,1.0,1.0,825.0,596.0,1920.0,1,200000,2020-06-26
1,10465,1.0,1.0,2500.0,1182.0,1930.0,1,620000,2020-09-18
1,10465,1.0,1.0,5000.0,840.0,1950.0,1,500000,2020-09-11
1,10465,1.0,1.0,1800.0,1586.0,1956.0,1,480000,2020-09-25
1,10465,1.0,1.0,1728.0,1584.0,1955.0,1,0,2020-08-13
1,10465,1.0,1.0,2250.0,1750.0,1970.0,1,575000,2020-11-09
1,10465,1.0,1.0,2500.0,874.0,1920.0,1,386250,2020-09-25
1,10465,1.0,1.0,1800.0,1485.0,1950.0,1,555000,2020-06-19
1,10465,1.0,1.0,2380.0,1296.0,1955.0,1,585000,2021-02-26
1,10465,1.0,1.0,2500.0,2006.0,1960.0,1,0,2020-12-08
1,10465,1.0,1.0,4067.0,1806.0,1955.0,1,575000,2020-10-22
1,10465,1.0,1.0,2500.0,1120.0,1925.0,1,0,2020-10-15
1,10465,1.0,1.0,2500.0,786.0,1920.0,1,0,2020-10-15
1,10465,1.0,1.0,2500.0,1224.0,1960.0,1,267000,2020-07-08
1,10465,1.0,1.0,2358.0,582.0,1930.0,1,0,2020-07-29
1,10465,1.0,1.0,14194.0,810.0,1915.0,1,400000,2020-04-03
1,10465,2.0,2.0,4500.0,3990.0,1965.0,1,0,2020-05-27
1,10465,2.0,2.0,2375.0,1993.0,1920.0,1,0,2021-01-26
1,10465,2.0,2.0,2375.0,1993.0,1920.0,1,0,2021-01-26
1,10465,2.0,2.0,1710.0,1746.0,1950.0,1,713400,2020-12-30
1,10465,2.0,2.0,2755.0,2887.0,1974.0,1,0,2020-10-29
1,10465,2.0,2.0,2380.0,3565.0,1978.0,1,0,2021-03-26
1,10465,2.0,2.0,2458.0,1920.0,1955.0,1,620000,2020-10-27
1,10465,2.0,2.0,7125.0,2443.0,1960.0,1,0,2020-08-24
1,10465,2.0,2.0,2375.0,2070.0,1960.0,1,0,2020-08-07
1,10465,2.0,2.0,2375.0,1734.0,1965.0,1,0,2020-12-21
1,10465,2.0,2.0,2375.0,1734.0,1965.0,1,753000,2021-03-15
1,10465,2.0,2.0,2542.0,1872.0,1950.0,1,700000,2020-12-30
1,10465,2.0,2.0,3192.0,2567.0,1950.0,1,775000,2020-11-20
1,10465,2.0,2.0,2245.0,1730.0,1955.0,1,658000,2020-10-29
1,10465,2.0,2.0,2582.0,1530.0,1955.0,1,55000,2020-08-26
1,10465,2.0,2.0,2797.0,1915.0,1965.0,1,0,2020-10-20
1,10465,2.0,2.0,3542.0,2127.0,1940.0,1,0,2020-11-11
1,10465,2.0,2.0,2754.0,1512.0,1925.0,1,0,2020-07-08
1,10465,2.0,2.0,4343.0,3100.0,1925.0,1,0,2020-05-07
1,10465,2.0,2.0,4561.0,2392.0,1960.0,1,870000,2021-02-26
1,10465,2.0,2.0,3150.0,2372.0,1925.0,1,0,2020-09-24
1,10465,2.0,2.0,3283.0,2180.0,1960.0,1,917500,2021-02-11
1,10465,2.0,2.0,2958.0,2750.0,1965.0,1,0,2020-09-11
1,10465,2.0,2.0,3325.0,2783.0,1930.0,1,0,2020-10-28
1,10465,2.0,2.0,3197.0,1940.0,2000.0,1,825000,2020-08-21
1,10465,2.0,2.0,3197.0,1940.0,2000.0,1,947000,2020-12-08
1,10465,2.0,2.0,5000.0,700.0,1915.0,1,0,2020-07-27
1,10465,2.0,2.0,3500.0,2982.0,1925.0,1,0,2020-10-13
1,10465,2.0,2.0,3742.0,2040.0,1965.0,1,990000,2021-03-02
1,10465,2.0,2.0,4500.0,2310.0,1960.0,1,0,2020-06-05
1,10465,2.0,2.0,2500.0,1184.0,1925.0,1,0,2020-07-09
1,10465,2.0,2.0,5016.0,2065.0,1965.0,1,720000,2021-01-13
1,10465,2.0,2.0,4750.0,1880.0,1935.0,1,750000,2021-03-09
1,10465,2.0,2.0,2500.0,2124.0,1950.0,1,680000,2021-02-23
1,10465,2.0,2.0,3000.0,1800.0,1935.0,1,616970,2021-03-02
1,10465,2.0,2.0,3750.0,781.0,1945.0,1,625000,2020-10-30
1,10465,2.0,2.0,3500.0,1645.0,1925.0,1,890000,2020-05-29
1,10465,2.0,2.0,5000.0,2650.0,1935.0,1,0,2021-01-26
1,10465,2.0,2.0,2842.0,2912.0,1960.0,1,850000,2021-01-14
1,10465,2.0,2.0,5000.0,2200.0,1910.0,1,0,2020-09-23
1,10465,2.0,2.0,3610.0,3430.0,2002.0,1,0,2020-08-14
1,10465,2.0,2.0,2842.0,2800.0,1960.0,1,950000,2020-05-26
1,10465,2.0,2.0,2660.0,1836.0,1960.0,1,0,2020-09-12
1,10465,2.0,2.0,7106.0,2268.0,1920.0,1,850000,2021-01-21
1,10465,2.0,2.0,3179.0,2947.0,2018.0,1,1200000,2021-03-01
1,10465,2.0,2.0,3139.0,3037.0,2018.0,1,1200000,2020-12-22
1,10465,2.0,2.0,3139.0,3037.0,2018.0,1,1221900,2020-05-15
1,10465,2.0,2.0,4725.0,2880.0,1960.0,1,850000,2020-11-10
1,10465,2.0,2.0,2500.0,1904.0,1930.0,1,0,2021-01-05
1,10465,2.0,2.0,3742.0,3481.0,1950.0,1,315000,2020-06-17
1,10465,2.0,2.0,5000.0,2021.0,1950.0,1,728220,2020-10-09
1,10465,2.0,2.0,3991.0,2236.0,1955.0,1,0,2020-08-26
1,10465,2.0,2.0,2500.0,2585.0,1960.0,1,735000,2020-08-21
1,10465,2.0,2.0,1800.0,1998.0,1960.0,1,0,2020-08-20
1,10465,3.0,3.0,3135.0,3714.0,1960.0,1,959000,2020-08-31
1,10465,3.0,3.0,3413.0,3328.0,1989.0,1,950000,2020-09-18
1,10465,3.0,3.0,3742.0,3224.0,1965.0,1,0,2020-07-22
1,10465,3.0,3.0,3732.0,3563.0,2001.0,1,10,2020-08-15
1,10465,3.0,3.0,2971.0,3266.0,1979.0,1,1070000,2021-03-15
1,10465,3.0,3.0,3400.0,4725.0,1999.0,1,0,2020-07-18
1,10465,3.0,3.0,2500.0,2752.0,1920.0,1,0,2020-08-21
1,10465,0.0,0.0,2500.0,0.0,1960.0,1,0,2020-05-08
2A,10465,4.0,4.0,2500.0,3393.0,1930.0,2,0,2021-01-04
2A,10465,6.0,6.0,5000.0,2600.0,1930.0,2,1075000,2020-06-18
4,10465,0.0,1.0,7305.0,240.0,1936.0,4,850000,2020-09-02
1,10460,1.0,1.0,2366.0,1152.0,1989.0,1,0,2020-11-19
1,10460,1.0,1.0,1761.0,1152.0,1989.0,1,4000,2021-01-28
1,10460,1.0,1.0,9490.0,2500.0,1988.0,1,575000,2020-06-18
1,10460,1.0,1.0,7000.0,2700.0,1985.0,1,600000,2020-12-17
1,10459,1.0,1.0,7000.0,2112.0,1986.0,1,0,2020-09-17
1,10460,1.0,1.0,7000.0,2700.0,1986.0,1,680000,2020-10-30
1,10460,1.0,1.0,7000.0,2304.0,1987.0,1,597000,2020-12-30
1,10456,2.0,2.0,2000.0,2080.0,2003.0,1,0,2020-10-21
1,10456,2.0,2.0,2000.0,2080.0,2003.0,1,0,2020-10-21
1,10460,2.0,2.0,1083.0,2109.0,1901.0,1,5000,2021-01-28
1,10460,2.0,2.0,2335.0,2180.0,1901.0,1,585000,2020-10-15
1,10460,2.0,2.0,4620.0,2359.0,1920.0,1,500000,2020-06-12
1,10460,2.0,2.0,1703.0,3143.0,2002.0,1,685000,2020-06-17
1,10459,2.0,2.0,1700.0,2080.0,2003.0,1,483000,2021-02-09
1,10460,2.0,2.0,1700.0,2700.0,2013.0,1,0,2020-07-06
1,10460,2.0,3.0,2500.0,3375.0,1923.0,1,3150000,2021-03-24
1,10460,2.0,2.0,2100.0,1680.0,1995.0,1,0,2020-11-10
1,10460,2.0,2.0,2500.0,2184.0,1910.0,1,785000,2020-06-29
1,10460,2.0,2.0,2500.0,2368.0,1910.0,1,294000,2020-04-08
1,10460,2.0,2.0,2500.0,2600.0,1996.0,1,0,2020-06-29
1,10460,2.0,2.0,2500.0,2400.0,1996.0,1,630000,2020-08-18
1,10460,3.0,3.0,1471.0,2508.0,1901.0,1,420000,2020-09-03
1,10460,3.0,3.0,1625.0,2276.0,1800.0,1,449900,2021-03-10
1,10460,3.0,3.0,2300.0,3174.0,1998.0,1,0,2020-06-05
1,10460,3.0,3.0,2000.0,3252.0,1901.0,1,930000,2020-09-23
1,10460,3.0,3.0,2084.0,3678.0,2005.0,1,0,2021-01-25
1,10460,3.0,3.0,2000.0,3294.0,1920.0,1,0,2020-07-30
1,10460,3.0,3.0,2000.0,3294.0,1920.0,1,650000,2020-10-08
1,10460,3.0,3.0,4000.0,3270.0,1899.0,1,3150000,2021-03-24
1,10460,3.0,3.0,2083.0,3678.0,2005.0,1,0,2021-03-17
1,10460,3.0,3.0,2083.0,3678.0,2005.0,1,728101,2021-02-18
1,10460,3.0,3.0,2000.0,4400.0,1931.0,1,391063,2021-02-10
1,10460,3.0,3.0,2500.0,3372.0,1899.0,1,10,2020-11-02
1,10460,3.0,3.0,2000.0,3084.0,1920.0,1,0,2020-08-10
2,10456,31.0,31.0,6750.0,26490.0,1931.0,2,0,2020-04-30
2A,10460,4.0,4.0,2000.0,3300.0,1931.0,2,3150000,2021-03-24
4,10456,0.0,1.0,4744.0,20936.0,1931.0,4,0,2020-06-01
1,10460,1.0,1.0,2060.0,1360.0,1901.0,1,405000,2020-12-18
1,10460,1.0,1.0,2500.0,1547.0,1901.0,1,480000,2021-02-25
1,10457,1.0,1.0,6155.0,1364.0,1985.0,1,2300000,2020-06-16
1,10457,1.0,1.0,2200.0,1320.0,1985.0,1,525000,2020-08-04
1,10457,1.0,1.0,4588.0,1364.0,1985.0,1,950000,2020-06-16
1,10457,1.0,1.0,1893.0,1320.0,1985.0,1,625000,2020-09-30
1,10457,1.0,1.0,1893.0,1320.0,1985.0,1,0,2020-06-25
1,10457,1.0,1.0,2297.0,1320.0,1985.0,1,450000,2020-12-22
1,10457,1.0,1.0,2165.0,1364.0,1985.0,1,519000,2020-12-08
1,10457,1.0,1.0,1575.0,1200.0,1901.0,1,520000,2020-09-18
1,10457,1.0,1.0,1575.0,1344.0,1901.0,1,0,2020-10-22
1,10457,1.0,1.0,1575.0,1344.0,1901.0,1,0,2020-04-22
1,10457,1.0,1.0,2338.0,1940.0,1920.0,1,500000,2020-08-14
1,10460,1.0,1.0,2905.0,1320.0,1985.0,1,0,2020-10-06
1,10460,1.0,1.0,2905.0,1320.0,1985.0,1,365040,2021-03-09
1,10457,1.0,1.0,3005.0,1320.0,1985.0,1,355000,2020-12-18
1,10460,1.0,1.0,2276.0,1428.0,1950.0,1,485000,2020-10-01
1,10460,1.0,1.0,2500.0,1288.0,1901.0,1,240000,2021-03-15
1,10457,2.0,2.0,2090.0,2120.0,2002.0,1,0,2020-07-09
1,10457,2.0,2.0,2500.0,2232.0,1899.0,1,0,2020-08-03
1,10457,2.0,2.0,2500.0,2232.0,1899.0,1,0,2020-09-04
1,10457,2.0,2.0,1980.0,1374.0,1901.0,1,191960,2020-05-11
1,10457,2.0,2.0,1980.0,1374.0,1901.0,1,340000,2020-08-18
1,10457,2.0,2.0,1701.0,3399.0,2006.0,1,825000,2021-01-21
1,10457,2.0,2.0,1584.0,2640.0,1995.0,1,748000,2021-03-26
1,10457,2.0,2.0,1421.0,1856.0,1901.0,1,0,2020-06-05
1,10457,2.0,2.0,1451.0,2820.0,2011.0,1,715000,2020-05-07
1,10457,2.0,2.0,1830.0,2400.0,1997.0,1,10,2020-08-27
1,10457,2.0,2.0,2045.0,2226.0,1901.0,1,10,2020-07-24
1,10457,2.0,2.0,1495.0,1908.0,1901.0,1,610000,2020-12-29
1,10457,2.0,2.0,911.0,1424.0,2007.0,1,0,2020-11-09
1,10457,2.0,2.0,2500.0,3118.0,1920.0,1,0,2020-09-22
1,10457,2.0,2.0,2475.0,2018.0,1910.0,1,810000,2020-04-23
1,10457,2.0,2.0,2383.0,1682.0,1910.0,1,418000,2021-01-08
1,10457,2.0,2.0,1452.0,2598.0,1905.0,1,685000,2020-12-10
1,10457,2.0,3.0,2389.0,3159.0,1910.0,1,690000,2020-10-22
1,10457,2.0,2.0,2375.0,2225.0,2009.0,1,0,2020-10-22
1,10460,2.0,2.0,1120.0,2436.0,2007.0,1,770000,2020-11-13
1,10460,2.0,2.0,1250.0,2000.0,2007.0,1,625000,2021-02-17
1,10457,2.0,2.0,3309.0,2008.0,1910.0,1,480000,2020-07-09
1,10457,2.0,2.0,3309.0,2008.0,1910.0,1,760000,2021-03-23
1,10460,2.0,2.0,1625.0,1920.0,1930.0,1,0,2020-10-01
1,10460,2.0,2.0,1413.0,2434.0,1925.0,1,0,2020-06-09
1,10460,2.0,2.0,3811.0,2142.0,1992.0,1,775000,2020-07-30
1,10460,2.0,2.0,2500.0,2232.0,1901.0,1,0,2020-09-18
1,10460,2.0,2.0,2500.0,2867.0,1901.0,1,10,2020-09-24
1B,10460,0.0,0.0,2500.0,0.0,1901.0,1,975000,2020-08-19
1,10460,3.0,3.0,906.0,2700.0,2006.0,1,583000,2021-03-18
1,10460,3.0,3.0,2200.0,3036.0,2001.0,1,825000,2020-12-22
1,10460,3.0,3.0,1500.0,2700.0,2006.0,1,0,2021-02-09
1,10460,3.0,3.0,1950.0,3141.0,2006.0,1,880000,2021-03-11
1,10460,3.0,3.0,3794.0,3372.0,1901.0,1,0,2020-09-03
1,10457,3.0,3.0,2500.0,3900.0,2005.0,1,875000,2021-03-29
1,10457,3.0,3.0,2220.0,3477.0,2005.0,1,825000,2020-07-15
1,10457,3.0,3.0,1343.0,2700.0,2010.0,1,700000,2020-07-15
1,10457,3.0,3.0,1343.0,2700.0,2010.0,1,700000,2020-07-15
1,10457,3.0,3.0,1867.0,1992.0,1915.0,1,675000,2021-03-24
1,10457,3.0,3.0,2500.0,2675.0,1910.0,1,450000,2021-03-16
1,10457,3.0,3.0,1665.0,3045.0,2001.0,1,836000,2020-08-21
1,10457,3.0,3.0,3785.0,2400.0,1994.0,1,0,2020-04-08
1,10457,3.0,3.0,1967.0,2280.0,1994.0,1,725000,2020-12-24
1,10457,3.0,3.0,1948.0,2967.0,2004.0,1,0,2020-10-22
1,10460,3.0,3.0,2000.0,3000.0,1994.0,1,0,2020-06-01
1,10460,3.0,3.0,3197.0,2158.0,1905.0,1,0,2021-02-19
1,10460,3.0,3.0,2258.0,3087.0,1997.0,1,830000,2020-06-30
1,10460,3.0,3.0,2604.0,3087.0,1997.0,1,0,2021-02-12
1B,10460,0.0,0.0,2162.0,0.0,1910.0,1,0,2020-12-07
2B,10460,8.0,8.0,3990.0,10080.0,1909.0,2,10,2020-04-21
2,10460,98.0,98.0,18766.0,98608.0,2007.0,2,5191770,2020-05-20
4,10457,0.0,2.0,4986.0,4486.0,1931.0,4,0,2020-06-26
4,10457,0.0,1.0,4750.0,4150.0,1915.0,4,6500000,2020-11-25
4,10457,0.0,3.0,10681.0,7300.0,1931.0,4,6500000,2020-11-25
4,10457,1.0,3.0,2500.0,2500.0,1931.0,4,0,2020-11-04
4,10457,0.0,5.0,27009.0,16418.0,1993.0,4,5250000,2020-09-15
4,10460,0.0,4.0,11459.0,11400.0,1990.0,4,6500000,2020-09-03
4,10460,0.0,4.0,11459.0,11400.0,1990.0,4,0,2020-07-07
4,10460,0.0,1.0,5025.0,6668.0,1931.0,4,0,2020-07-08
4,10460,0.0,2.0,9395.0,3600.0,1931.0,4,2127465,2020-07-22
4,10460,0.0,1.0,6945.0,1465.0,1931.0,4,1500000,2020-10-09
4,10460,0.0,1.0,2500.0,950.0,1973.0,4,0,2020-12-01
4,10460,0.0,1.0,2463.0,2520.0,1910.0,4,480000,2021-02-04
1,10471,1.0,1.0,10967.0,2744.0,1920.0,1,1695000,2020-11-17
1,10471,1.0,1.0,21000.0,2578.0,1920.0,1,0,2020-12-11
1,10471,1.0,1.0,8636.0,3550.0,1990.0,1,2580000,2021-03-22
1,10471,1.0,1.0,11248.0,2306.0,1915.0,1,0,2020-11-24
1,10471,1.0,1.0,7869.0,2310.0,1920.0,1,0,2021-03-03
1,10471,1.0,1.0,6745.0,2502.0,1925.0,1,1435000,2020-05-05
1,10471,1.0,1.0,3135.0,1791.0,1925.0,1,1068000,2020-05-04
1,10471,1.0,1.0,8221.0,1313.0,1930.0,1,1295000,2020-09-22
1,10471,1.0,1.0,18187.0,3582.0,1920.0,1,1900000,2020-10-28
1,10471,1.0,1.0,17420.0,2644.0,1915.0,1,0,2021-02-25
1,10471,1.0,1.0,15968.0,4894.0,1901.0,1,0,2021-01-27
1,10471,1.0,1.0,14715.0,3264.0,1910.0,1,2499000,2020-12-09
1,10471,1.0,1.0,8724.0,2486.0,1920.0,1,1750000,2020-08-24
1,10471,1.0,1.0,6976.0,2975.0,1930.0,1,0,2020-07-09
1,10471,1.0,1.0,1739.0,2360.0,2008.0,1,707684,2020-11-04
1,10471,1.0,1.0,25080.0,2672.0,1925.0,1,925000,2020-06-04
2,10471,30.0,30.0,6850.0,25913.0,1915.0,2,0,2021-02-05
2B,10471,8.0,8.0,3493.0,8964.0,2006.0,2,0,2020-09-18
2,10471,44.0,46.0,10075.0,45848.0,2014.0,2,0,2020-12-02
4,10471,0.0,1.0,13975.0,1232.0,1956.0,4,5200000,2021-03-05
1,10457,1.0,1.0,2511.0,1312.0,1901.0,1,493000,2020-11-24
1,10453,1.0,1.0,1425.0,1406.0,1901.0,1,495000,2021-01-28
1,10458,1.0,2.0,4900.0,3210.0,1931.0,1,600000,2020-04-22
1,10458,1.0,1.0,2452.0,1384.0,1910.0,1,0,2021-01-06
1,10458,2.0,2.0,4790.0,1905.0,1940.0,1,660000,2020-12-16
1,10458,2.0,2.0,1944.0,1850.0,1931.0,1,460000,2020-07-20
1,10457,2.0,2.0,2500.0,1940.0,1901.0,1,0,2020-11-25
1,10457,2.0,2.0,3130.0,3520.0,1910.0,1,575000,2021-02-16
1,10457,2.0,2.0,1949.0,1722.0,1901.0,1,0,2021-01-21
1,10458,2.0,2.0,3487.0,2886.0,1901.0,1,0,2020-10-15
1,10458,2.0,2.0,3487.0,2886.0,1901.0,1,0,2020-10-15
1,10457,2.0,2.0,2514.0,3222.0,1901.0,1,0,2020-10-02
1,10457,2.0,2.0,1647.0,1424.0,1901.0,1,560038,2020-07-13
1,10457,2.0,2.0,2690.0,2254.0,1901.0,1,1150000,2020-09-03
1,10457,2.0,2.0,2597.0,2088.0,1901.0,1,970000,2020-06-02
1,10457,2.0,2.0,2275.0,2098.0,1901.0,1,875000,2020-06-02
1,10457,2.0,2.0,1396.0,1364.0,1901.0,1,0,2020-09-18
1,10468,2.0,2.0,2008.0,3061.0,1920.0,1,353000,2020-10-06
1,10453,2.0,2.0,1900.0,2020.0,1901.0,1,0,2020-04-02
1,10453,2.0,2.0,1860.0,2340.0,1996.0,1,0,2020-08-17
1,10458,2.0,2.0,1451.0,2466.0,1910.0,1,0,2020-09-24
1,10458,3.0,3.0,3894.0,1856.0,1930.0,1,700000,2021-03-25
1,10457,3.0,3.0,2633.0,3426.0,1901.0,1,660000,2020-11-16
1,10457,3.0,3.0,2627.0,3396.0,1901.0,1,0,2020-10-20
1,10468,3.0,3.0,2203.0,2910.0,1901.0,1,680000,2020-06-23
1,10468,3.0,3.0,1495.0,2244.0,2008.0,1,954000,2020-10-23
1,10458,3.0,3.0,1940.0,3219.0,1915.0,1,0,2020-11-09
1,10458,0.0,0.0,1198.0,0.0,1998.0,1,460000,2020-10-09
1,10458,0.0,0.0,1294.0,0.0,1998.0,1,460000,2020-10-09
2,10457,12.0,12.0,3442.0,9684.0,1911.0,2,0,2021-02-24
2,10453,55.0,55.0,14522.0,51165.0,1927.0,2,7000000,2020-07-28
2B,10458,10.0,10.0,3833.0,13320.0,1913.0,2,0,2021-02-10
2,10457,69.0,70.0,17800.0,83806.0,2002.0,2,10800000,2020-12-30
2,10457,78.0,78.0,17500.0,74580.0,1920.0,2,11500000,2020-10-13
2,10453,29.0,29.0,5867.0,24498.0,1931.0,2,2987500,2021-02-10
2A,10457,3.0,4.0,1519.0,3944.0,1930.0,2,499000,2020-09-17
