TAX CLASS AT PRESENT,ZIP CODE,SALE PRICE,SALE DATE
1,11106,2635000,2020-08-12
1,11105,950000,2021-03-10
2,11102,2942500,2020-06-04
2A,11106,1900000,2021-03-08
2A,11102,650000,2021-01-27
2A,11106,300000,2021-03-01
2A,11103,1741795,2020-07-20
2,11103,7250000,2021-01-12
2,11103,7250000,2021-01-12
2,11103,8300000,2021-02-19
2,11103,8300000,2021-02-19
2A,11103,1240000,2021-03-23
2,11103,3125000,2021-02-12
2,11104,5823735,2020-07-14
2,11101,5462175,2020-07-14
2,11103,5047525,2020-07-14
2,11103,4116565,2020-07-14
2A,11103,990000,2020-10-29
2A,11103,2750000,2020-06-30
2A,11105,1339000,2021-02-23
2A,11102,1983231,2020-05-08
2A,11102,426453,2020-10-01
2A,11102,426453,2020-10-01
2A,11105,2469000,2020-05-11
2A,11102,770000,2021-02-10
2,11102,14800000,2021-01-05
2B,11106,3500000,2020-09-24
2,11103,15600000,2020-10-01
2,11102,299000,2020-04-27
2,11103,575000,2020-11-19
2,11103,740000,2020-12-30
2,11103,599000,2020-12-18
2,11103,755000,2021-01-29
2,11103,540000,2020-12-23
2,11103,547500,2021-03-11
2,11103,577348,2020-10-09
2,11103,390000,2020-06-30
2,11103,500000,2020-12-04
2,11103,480000,2020-12-29
2,11103,754000,2020-06-01
2,11103,975000,2020-11-12
2,11103,599000,2020-04-15
2,11103,645000,2020-07-24
2,11103,800000,2021-02-26
2,11103,625000,2020-05-13
2,11103,565000,2020-04-07
2,11103,569000,2020-04-21
2,11106,580000,2020-12-15
2,11106,475000,2020-11-10
2,11106,580000,2021-02-16
2,11106,605000,2021-02-22
2,11106,600000,2020-12-23
2,11106,580000,2020-07-30
2,11106,570000,2020-07-27
2,11106,495000,2020-06-25
2,11106,494000,2020-12-23
2,11106,470000,2021-03-12
2,11106,460000,2020-12-09
2,11106,450000,2020-08-10
2,11106,490000,2021-01-11
2,11106,355000,2021-03-22
2,11106,360000,2021-03-18
2,11106,359000,2020-12-29
2,11106,335000,2021-01-19
2,11106,183235,2021-02-04
2,11106,570000,2020-12-28
2,11106,490000,2020-12-30
2,11106,465000,2020-05-18
2,11106,570000,2020-07-24
2,11106,450000,2020-11-30
2,11106,460000,2020-07-02
2,11106,363000,2020-06-12
2,11106,460000,2020-10-30
2,11106,502500,2020-10-01
2,11106,393000,2020-07-14
2,11106,500000,2020-05-26
